key;title;isbn13;language_code;publication_date;publisher_id;book_ids
2380;Saints;9780312876067;eng;2001-03-14;728;6560
2381;Songmaster;9780312876623;en-US;2002-12-06;1401;6560
2382;Lovelock (Mayflower Trilogy  #1);9780312877514;en-US;2001-02-01;1885;4832,6560
2383;Duel;9780312878269;eng;2003-01-04;2000;7137,7313
2384;Nightmare At 20 000 Feet;9780312878276;eng;2002-01-05;2000;7313,8222
2385;The Collected Stories of Arthur C. Clarke;9780312878603;eng;2002-01-14;1994;567
2386;Shadow & Claw (The Book of the New Sun #1-2);9780312890179;eng;1994-10-15;1401;2878
2387;Sword & Citadel (The Book of the New Sun #3-4);9780312890186;eng;1994-10-15;1401;2878
2388;The Starry Rift;9780312890216;eng;1994-09-01;1401;3785
2389;The Wild Shore (Three Californias Triptych  #1);9780312890360;eng;1995-03-15;1401;4959
2390;The Gold Coast (Three Californias Triptych  #2);9780312890377;eng;1995-05-15;1401;4959
2391;Pacific Edge (Three Californias Triptych  #3);9780312890384;eng;1995-05-15;1401;4959
2392;Devil's Backbone;9780312925741;eng;1991-08-15;1882;8513
2393;The Circle (Dan Lenson  #3);9780312929640;en-US;1993-06-15;1881;1845
2394;Earthborn (Homecoming Saga #5);9780312930400;eng;1995-05-01;2000;6560
2395;Faking It (Dempseys  #2);9780312932787;eng;2004-07-11;1881;3994
2396;Welcome to Temptation (Dempseys  #1);9780312932800;eng;2004-07-11;1881;3994
2397;Crazy For You;9780312932817;eng;2004-07-11;1881;3994
2399;The Dark One (Wild Wulfs of London  #1);9780312935733;eng;2005-11-01;1882;7700
2400;The Untamed One (Wild Wulfs of London  #2);9780312935740;eng;2006-05-02;1881;7700
2401;The Cursed One (Wild Wulfs of London  #3);9780312935757;eng;2006-11-28;1881;7700
2402;Sorrow's Anthem (Lincoln Perry  #2);9780312936600;eng;2007-01-02;1881;6121
2403;The Last Temptation (Tony Hill & Carol Jordan  #3);9780312936914;eng;2005-03-01;1881;8814
2404;A Quiver Full of Arrows;9780312937690;eng;2005-08-30;1881;3973
2405;The Hunted (Vampire Huntress  #3);9780312937720;eng;2005-06-13;1881;5019
2406;The Kept Woman;9780312939502;eng;2006-06-27;1881;8375
2407;The Forbidden (Vampire Huntress  #5);9780312940027;eng;2006-06-27;1881;5019
2408;When the Lion Feeds (Courtney  #1);9780312940669;eng;2006-10-03;1881;9005
2409;A Sparrow Falls (Courtney #3);9780312940683;eng;2007-01-02;1881;9005
2410;The Unfortunate Miss Fortunes;9780312940980;eng;2007-09-10;1881;466,2316,3994
2411;Hot Stuff (Cate Madigan #1);9780312941468;en-US;2007-04-03;1882;3855,5148
2412;Two for the Dough (Stephanie Plum  #2);9780312948962;en-US;2007-06-29;1882;3855
2413;The Edge of Honor;9780312953966;eng;1995-05-15;1881;6590
2414;The Scold's Bridle;9780312956127;eng;1995-10-15;1882;6271
2415;Wings of Fire (Inspector Ian Rutledge  #2);9780312965686;eng;1999-05-15;1881;1243
2416;Three to Get Deadly (Stephanie Plum  #3);9780312966096;eng;1998-07-15;1882;3855
2417;The Lord God Made Them All;9780312966201;eng;1998-09-15;1881;3722
2418;Four to Score (Stephanie Plum  #4);9780312966973;eng;1999-06-15;1882;3855
2419;Thrones  Dominations;9780312968304;en-US;1999-03-15;1881;2125,4085
2420;Black Coffee (Hercule Poirot  #45.5);9780312970079;eng;1999-09-15;1881;79,1223
2421;El Paso;9780312970741;eng;1999-07-15;1881;5886
2422;Search the Dark (Inspector Ian Rutledge  #3);9780312971281;eng;2000-05-15;1882;1243
2423;Cuba (Jake Grafton #7);9780312971397;eng;2000-05-15;1881;8192
2424;What the Corpse Revealed;9780312975739;eng;2000-12-15;1883;3397
2426;Deadly Love (Francesca Cahill Deadly  #1);9780312977672;eng;2001-01-15;1877;889
2427;Name Dropping;9780312978334;eng;2001-03-15;1882;3831
2428;Seven Up (Stephanie Plum  #7);9780312980146;en-US;2002-06-17;1882;3855
2429;Hardcase (Joe Kurtz  #1);9780312980160;en-US;2002-08-19;1267;1589
2430;Warlock (Ancient Egypt  #3);9780312980382;eng;2002-09-16;1881;9005
2431;Crooked House;9780312981662;eng;2002-08-19;1267;79
2432;Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets;9780312982010;eng;2003-06-16;1883;3106
2433;The Sigma Protocol;9780312982515;eng;2002-10-13;1881;7519
2434;True Believers (Gregor Demarkian  #17);9780312982867;eng;2002-04-15;1267;3829
2435;Full Blast (Full #4);9780312983307;eng;2004-04-19;1881;1256,3855
2436;Hard Eight (Stephanie Plum  #8);9780312983864;eng;2003-06-16;1882;5346
2437;The Pretender (Liar's Club  #1);9780312984854;en-GB;2003-06-16;1881;1165
2438;The Impostor (Liar's Club  #2);9780312984861;eng;2003-10-19;1881;1165
2439;Eleven on Top (Stephanie Plum  #11);9780312985349;eng;2006-06-20;1882;3855
2440;Minion (Vampire Huntress  #1);9780312987015;eng;2004-05-04;1880;5019
2441;The Awakening (Vampire Huntress  #2);9780312987022;eng;2004-12-28;1881;5019
2442;The Janson Directive (Paul Janson  #1);9780312989385;eng;2003-10-19;1881;7519
2443;Hard Freeze (Joe Kurtz  #2);9780312989484;eng;2003-09-15;1267;1589
2444;The Tristan Betrayal;9780312990688;eng;2004-10-17;1881;7519
2445;The Ambler Warning;9780312990695;eng;2006-11-01;1881;7519
2446;The Moscow Vector (Covert-One  #6);9780312990718;eng;2006-02-07;1881;6673,7519
2447;The Firefly;9780312994815;eng;2004-11-30;1881;6590
2448;As the Crow Flies;9780312997113;eng;2004-05-16;1881;3973
2449;Dakota;9780312997830;eng;2005-08-30;1881;5886
2450;The Fantastic Vampire: Studies in the Children of the Night: Selected Essays from the Eighteenth International Conference on the Fantastic in the Arts;9780313309335;eng;2002-03-30;805;3686
2451;From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics;9780313324529;en-US;2005-09-01;804;2093,7913
2452;SantaKid;9780316000611;eng;2004-11-01;1050;3760,6076
2453;Trials of Death (Cirque Du Freak  #5);9780316000956;eng;2008-01-18;1151;1652
2454;Incantation;9780316010191;eng;2006-10-01;1151;208
2456;Case Histories (Jackson Brodie #1);9780316010702;eng;2005-10-17;173;4773
2457;Ballad of the Whiskey Robber: A True Story of Bank Heists  Ice Hockey  Transylvanian Pelt Smuggling  Moonlighting Detectives  and Broken Hearts;9780316010733;eng;2005-09-13;173;4671
2458;Oblivion;9780316010764;eng;2005-08-30;173;1761
2459;Would I Lie to You (Gossip Girl  #10);9780316011839;eng;2006-10-04;1152;1162
2460;Julie and Julia: My Year of Cooking Dangerously;9780316013260;en-US;2006-09-07;173;4686
2461;The Diviners;9780316013277;eng;2007-01-02;173;7377
2462;The Truth of the Matter;9780316013307;eng;2006-11-03;173;7402
2463;The Beatles: The Biography;9780316013314;eng;2005-10-10;1155;856
2464;Philosophy Made Simple;9780316013345;eng;2007-03-01;173;7495
2465;Judge & Jury;9780316013932;eng;2006-07-31;1149;339,3760
2466;Step on a Crack (Michael Bennett  #1);9780316013949;eng;2007-02-06;1156;3760,6124
2467;You've Been Warned;9780316014502;eng;2007-09-10;1156;3389,3760
2468;Story of a Girl;9780316014533;eng;2007-01-10;1151;7896
2469;The 6th Target (Women's Murder Club  #6);9780316014793;eng;2007-05-08;1156;3760,5947
2470;Twilight (Twilight  #1);9780316015844;eng;2006-09-06;1149;8263
2471;The Lake of Souls (Cirque du Freak #10);9780316016650;eng;2006-09-06;1151;1652
2472;The Terror;9780316017442;eng;2007-01-08;1149;1589
2473;Rose in Bloom (Eight Cousins  #2);9780316030892;eng;1995-09-01;1151;5385
2474;Skylight Confessions;9780316058780;eng;2007-01-01;1156;208
2475;Body Surfing;9780316059855;eng;2007-04-24;1149;390
2476;Hollywood Station (Hollywood Station  #1);9780316066143;en-US;2007-01-03;1156;4587
2477;Julie and Julia: 365 Days  524 Recipes  1 Tiny Apartment Kitchen;9780316109697;eng;2005-09-01;1156;4686
2478;The Quickie;9780316117364;eng;2007-07-02;1149;3760,6124
2479;Catch That Pass!;9780316139243;eng;1989-09-01;1151;5888
2480;Tough to Tackle;9780316140584;eng;1987-09-30;1151;3234,5888
2481;The Foretelling;9780316154093;eng;2006-09-01;1151;208
2482;The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3);9780316154970;eng;2001-10-22;1147;6049
2483;School's Out—Forever (Maximum Ride  #2);9780316155595;eng;2006-05-23;1149;3760
2484;Saving the World and Other Extreme Sports (Maximum Ride  #3);9780316155601;eng;2007-05-29;1149;3760
2485;Consider the Lobster and Other Essays;9780316156110;eng;2005-12-13;1149;1761
2486;The Night Gardener;9780316156509;eng;2006-08-08;1156;2940
2487;The Bookseller of Kabul;9780316159418;en-US;2004-10-26;1149;600,3481
2488;Yiddish with Dick and Jane;9780316159722;en-US;2004-09-13;1149;652,2439,2796
2489;Cross (Alex Cross  #12);9780316159791;eng;2006-11-13;1156;3760
2490;Right Livelihoods: Three Novellas;9780316166348;eng;2007-06-01;1156;7377
2494;Paint it Black;9780316182744;eng;2006-09-01;1156;3856
2495;The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike;9780316281331;eng;1993-06-30;173;8657
2497;Midnight Riders: The Story of the Allman Brothers Band;9780316294522;eng;1996-07-01;1149;7938
2498;The Magus;9780316296199;eng;2001-01-04;173;4309
2499;Mythology;9780316341516;eng;1998-09-14;1149;2239,8161
2500;The Tipping Point: How Little Things Can Make a Big Difference;9780316346627;eng;2002-01-07;173;5497
2501;Saint George and the Dragon;9780316367950;eng;1990-09-04;1151;5567,8775
2502;The Soul of a New Machine;9780316491976;eng;2000-06-01;173;8760
2503;Goodbye  Darkness: A Memoir of the Pacific War;9780316501118;eng;2002-04-12;173;9091
2504;The Medici Giraffe and Other Tales of Exotic Animals and Power;9780316525657;eng;2006-08-21;1149;5646
2505;American Caesar: Douglas MacArthur 1880-1964;9780316544986;eng;1978-09-30;1148;9091
2506;The Last Lion: Winston Spencer Churchill: Visions of Glory  1874-1932;9780316545037;en-US;1983-05-30;1147;9091
2507;The Last Lion 2: Winston Spencer Churchill: Alone  1932-40;9780316545129;eng;1988-10-28;1147;9091
2508;A World Lit Only by Fire: The Medieval Mind and the Renaissance: Portrait of an Age;9780316545563;eng;1993-06-01;173;9091
2509;Candy;9780316563567;en-US;2003-07-15;173;319,5421,6009
2510;Black Veil: A Memoir with Digressions;9780316578998;eng;2002-05-06;1156;7377
2511;The Pilot's Wife;9780316601955;eng;1999-03-30;173;390
2512;The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6);9780316614566;eng;2003-11-03;1149;6049
2513;A Song Of Stone;9780316640169;eng;2009-01-01;1155;3423
2515;Miracle on the 17th Green (Travis McKinley  #1);9780316693356;eng;1999-05-05;1156;3760,6836
2516;The Ice Storm;9780316706001;eng;2002-04-10;173;7377
2518;Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16);9780316734950;eng;2006-10-09;1147;5168
2519;You're the One That I Want (Gossip Girl  #6);9780316735162;eng;2004-10-06;1152;1162
2520;In the Hand of Dante;9780316735643;en-US;2003-09-01;173;6466
2521;Raise High the Roof Beam  Carpenters & Seymour: An Introduction;9780316766944;eng;2001-01-30;173;3559
2522;Nine Stories;9780316767729;eng;2001-01-30;1149;3559
2523;Franny and Zooey;9780316769020;eng;2001-01-30;173;3559
2524;The Catcher in the Rye;9780316769174;eng;2001-01-30;173;3559
2525;Mind Over Money: How to Match Your Emotional Style to a Winning Financial Strategy;9780316773782;en-US;1998-01-01;1156;3924,4460
2526;Holidays on Ice;9780316779234;eng;1998-11-01;172;1857
2527;Our Band Could Be Your Life: Scenes from the American Indie Underground  1981-1991;9780316787536;eng;2002-07-02;173;6034
2528;A Different Mirror: A History of Multicultural America;9780316831116;en-US;1994-06-01;173;7698
2529;Strangers from a Different Shore: A History of Asian Americans;9780316831307;en-US;1998-09-23;173;7698
2530;Leadership;9780316861014;eng;2002-10-01;1146;7754
2531;Dale Loves Sophie to Death;9780316890663;en-US;2001-09-19;173;7402
2532;Vampire Mountain (Cirque Du Freak  #4);9780316905749;eng;2003-09-01;1152;1652
2533;An Unfinished Life: John F. Kennedy  1917-1963;9780316907927;en-US;2004-05-04;173;7462
2534;Gossip Girl (Gossip Girl  #1);9780316910330;eng;2002-04-01;1149;1162
2535;You Know You Love Me (Gossip Girl  #2);9780316911481;en-US;2002-09-01;1580;1162
2536;All I Want is Everything (Gossip Girl  #3);9780316912129;eng;2003-05-07;1580;1162
2537;Black Mischief;9780316917339;eng;2002-08-30;173;2601
2538;A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments;9780316919890;eng;1997-02-01;1146;1761
2539;A Supposedly Fun Thing I'll Never Do Again:  Essays and Arguments;9780316925280;eng;1998-02-02;173;1761
2540;Brideshead Revisited;9780316926348;eng;1982-01-30;173;2601
2541;The Complete Stories of Evelyn Waugh;9780316926607;eng;2000-09-20;173;2601
2542;The Winds of War (The Henry Family  #1);9780316952668;eng;2002-02-05;173;3320
2543;The Hope (The Hope and the Glory  #1);9780316954419;eng;2002-06-03;173;3320
2544;War and Remembrance (The Henry Family  #2);9780316954990;eng;2002-02-05;173;3320
2545;Aurora Dawn;9780316955096;en-US;1992-04-15;173;3320
2546;Don't Stop the Carnival;9780316955126;eng;1992-05-15;173;3320
2547;Marjorie Morningstar;9780316955133;eng;1992-06-15;173;3320
2548;Youngblood Hawke;9780316955171;en-US;1992-05-15;173;3320
2550;La chute;9780318634876;fre;1999-01-11;756;133
2551;Hard Times;9780321107213;eng;2003-10-19;1464;1198
2552;Henry IV  Parts I & II;9780321182746;en-US;2006-12-01;1462;7693,9115
2553;American Government: Continuity and Change;9780321209184;eng;2005-03-04;1175;4737,5053
2554;The Necessary Shakespeare;9780321272508;eng;2004-08-27;1175;9115
2555;Essentials of American Government: Continuity and Change;9780321276230;eng;2005-04-01;1175;4737,5053
2556;The Non-Designer's Web Book;9780321303370;en-US;2005-09-26;1461;4450,7618
2557;American Government: Continuity and Change  Alternate Edition;9780321317100;eng;2005-03-11;1175;4737,5053
2558;Don't Make Me Think: A Common Sense Approach to Web Usability;9780321344755;en-US;2005-08-28;1342;8280
2559;Prioritizing Web Usability;9780321350312;en-US;2006-04-20;1342;3357,3645
2560;Essentials of American and Texas Government: Continuity and Change;9780321365200;eng;2005-07-29;1175;4737,5053
2561;American Government: Continuity and Change  Texas Edition;9780321365606;eng;2005-05-26;1175;4737,5053
2562;Frankenstein;9780321399533;eng;2006-07-01;1462;3548,8383
2564;HTML  XHTML  and CSS (Visual Quickstart Guide);9780321430847;en-US;2006-08-01;1461;2381
2565;Andrew Carnegie and the Rise of Big Business (Library of American Biography Series);9780321432872;eng;2006-03-01;1462;3197
2566;Data Structures and Algorithm Analysis in C++;9780321441461;eng;2006-02-01;33;5675
2567;Absolute C++;9780321468932;eng;2007-03-01;32;8947
2568;The Puritan Dilemma: The Story of John Winthrop;9780321478061;eng;2006-10-01;1462;2248
2569;The Power of One: The Solo Play for Playwrights  Actors  and Directors;9780325001531;eng;2000-02-07;943;5373
2570;Science Notebooks: Writing about Inquiry;9780325005683;eng;2003-07-02;944;914,5268,5353
2571;Time to Learn: How to Create High Schools That Serve All Students;9780325008080;en-US;2005-08-01;944;2927,8557
2572;The Circus of Adventure;9780330244770;eng;1975-08-22;1436;2481
2573;The Thirteenth Tribe;9780330250696;eng;1977-09-09;1534;579
2574;Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight;9780330261562;eng;1980-12-31;1534;3519
2576;Queer;9780330300162;eng;1998-12-17;1476;9108
2577;A Gift Of Wings;9780330304214;eng;2001-05-11;1807;7244
2578;Mortal Fear;9780330307604;eng;1989-03-23;1436;7602
2579;Blood Meridian;9780330312561;eng;2007-08-03;1536;1493
2580;The Real Frank Zappa Book;9780330316255;eng;1990-08-03;1536;2725,6897
2581;A Dangerous Fortune;9780330332651;eng;1999-02-19;1200;4888
2582;Paper Money;9780330345040;eng;1996-03-01;1200;4888
2583;The Golden Key;9780330347761;eng;1997-09-19;1436;4002,4781,5975
2584;Pilgrims and Other Stories;9780330351744;eng;1998-04-09;1534;2387
2585;The Memoirs of Cleopatra;9780330353823;eng;1998-01-10;1200;5566
2586;Just Disgusting!;9780330363686;eng;2002-08-01;1437;366,8518
2587;Bridget Jones: The Edge Of Reason (Bridget Jones #2);9780330367349;eng;1999-11-18;1535;3264
2588;Rumer Godden;9780330367479;eng;1999-06-11;1436;445
2590;Ghosts;9780330371858;eng;1998-12-17;1534;4247
2591;The Sign of the Cross: Travels in Catholic Europe;9780330373579;eng;2001-05-04;1536;1476
2593;Flatterland;9780330393775;eng;2003-03-07;1442;3455
2594;Forever . . .;9780330397803;eng;2005-06-03;1439;4641
2595;Absolutely Normal Chaos;9780330397810;en-GB;2007-09-07;1199;8010
2596;The Butterfly Tattoo;9780330397964;eng;2005-09-02;2242;6967
2597;Just as Long as We're Together;9780330398046;eng;2001-04-09;1199;4641
2599;Bosnia: A Short History;9780330412445;eng;2002-08-01;1440;6509
2600;Marching Powder;9780330419581;eng;2004-07-01;1440;7779
2601;Total Control;9780330419659;eng;2003-08-01;1442;1715
2603;Valparaiso;9780330426947;eng;2004-04-01;1440;2045
2604;The Dolls' House;9780330442558;eng;2006-11-03;1197;1335,7759
2605;Blackout (Kat Bronsky #2);9780330481915;eng;2000-12-09;1438;4342
2606;American Psycho;9780330484770;eng;2010-04-21;1534;900
2608;A Bend in the River;9780330487146;eng;2002-05-10;1536;8810
2609;The Hunters;9780330488150;eng;2003-05-18;1534;1419
2610;The River;9780330489997;eng;2004-04-16;1436;7759
2611;The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1);9780330491198;eng;2002-03-08;1536;8203
2612;So Long  and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy  #4);9780330491235;eng;2002-03-08;1536;2142
2613;Brodie's notes on Aldous Huxley's brave new world;9780333581292;eng;1992-08-20;1197;3075
2614;City on the Seine: Paris in the Time of Richelieu and Louis XIV  1614-1715;9780333666388;eng;1996-06-05;1435;354
2616;The Poet  the Warrior  the Prophet;9780334028963;eng;2002-09-28;1776;7745
2618;How the Irish Saved Civilization;9780340637876;en-GB;2003-03-03;1757;8582
2619;Escape: The Love Story from Whirlwind;9780340654163;eng;1999-07-01;970;3685
2620;The Quiet Game (Penn Cage #1);9780340686034;eng;2000-07-01;452;3097
2622;The Stone Monkey (Lincoln Rhyme  #4);9780340734018;eng;2006-11-01;452;3970
2623;Shōgun (Asian Saga  #1);9780340766163;eng;1999-12-02;970;3685
2624;Whirlwind (Asian Saga  #6);9780340766187;eng;1999-12-02;1295;3685
2625;Salem's Lot;9780340770535;eng;2010-10-06;972;4043
